age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,physical_activity_hours_per_week,caffeine_mg,mindfulness_minutes_per_day,mental_health_score,mood_rating,stress_level,uses_wellness_apps,eats_healthy,gender_Male,gender_Other,location_type_Suburban,location_type_Urban,sleep_quality
39,3.8,2.9,0.3,1.3,0.3,2.0,2.8,2.2,2.1,5.1,87.6,27.8,80.0,7.9,3,1,0,True,False,False,True,5.0
59,6.5,0.9,2.4,0.6,3.4,0.7,1.1,3.1,3.6,5.0,161.0,18.3,86.0,8.4,1,0,1,True,False,True,False,5.0
18,5.8,2.9,0.0,0.9,0.9,4.5,4.0,2.0,0.6,1.3,147.2,15.0,51.0,1.0,9,1,0,False,False,False,True,3.0
50,4.4,1.8,2.2,1.1,0.0,1.0,1.4,3.1,2.8,5.3,155.2,33.0,80.0,9.5,1,0,0,False,False,False,False,4.0
20,4.1,2.1,0.8,0.7,0.0,4.5,3.9,1.3,1.1,0.8,144.0,6.8,50.0,1.7,9,1,1,False,False,False,False,4.0
74,5.1,3.1,0.0,1.4,1.7,4.3,4.2,1.7,1.7,0.0,183.5,14.3,57.0,2.8,7,1,0,False,False,True,False,4.0
45,2.7,2.6,0.0,1.0,0.1,3.2,3.4,1.9,1.5,1.5,111.4,28.9,72.0,4.0,5,0,0,True,False,False,True,5.0
33,8.0,2.3,3.1,1.7,1.5,4.5,4.2,0.7,1.1,0.2,182.1,6.3,48.0,1.0,10,0,0,False,False,True,False,4.0
58,1.0,0.2,0.0,1.2,0.0,1.7,1.1,2.8,2.8,8.8,146.6,28.0,90.0,7.9,1,1,1,False,False,True,False,4.0
68,4.2,2.0,1.4,0.0,1.7,0.9,1.6,2.1,3.2,5.0,166.5,35.8,87.0,10.0,1,1,1,True,False,False,False,5.0
53,4.5,1.3,1.9,0.4,2.0,1.9,2.6,1.8,2.4,3.9,107.9,15.8,80.0,8.3,2,0,0,False,False,True,False,5.0
41,3.1,2.6,0.1,0.0,1.6,1.6,2.4,2.3,2.2,4.2,166.7,34.2,70.0,9.0,2,0,1,True,False,False,True,4.0
24,5.4,2.9,0.9,0.2,0.7,4.5,4.1,0.7,0.6,0.6,172.6,10.5,58.0,1.0,10,0,0,False,False,True,False,4.0
40,5.5,1.7,2.0,0.4,2.3,4.0,4.1,1.5,0.9,0.4,207.2,14.2,57.0,3.0,7,0,1,False,True,False,False,4.0
33,4.7,1.4,1.8,1.1,1.0,2.3,2.9,2.1,2.1,4.2,145.1,14.6,80.0,6.1,3,1,0,True,False,False,True,5.0
53,4.8,3.4,1.0,0.3,1.2,2.5,3.4,1.9,0.8,3.3,132.9,20.2,73.0,3.1,4,1,0,False,False,True,False,5.0
17,6.7,1.5,1.8,1.4,0.9,4.5,3.7,0.8,0.7,0.7,175.7,11.2,37.0,1.0,10,0,1,False,False,True,False,4.0
59,2.3,0.9,1.4,0.2,1.1,3.5,3.1,1.9,1.8,3.1,103.6,27.6,71.0,4.8,4,1,1,False,True,False,False,4.0
27,5.2,1.3,0.4,0.4,3.3,4.2,4.1,1.7,0.5,1.4,137.9,15.5,52.0,2.2,7,0,0,True,False,True,False,5.0
64,4.9,1.5,2.8,0.0,1.4,0.5,1.3,2.9,2.9,6.0,197.1,27.9,79.0,9.0,1,1,1,False,False,False,True,4.0
42,3.5,1.2,1.7,1.5,0.1,0.7,1.5,2.2,2.5,4.1,122.0,34.7,84.0,9.2,1,0,0,True,False,False,True,4.0
72,3.6,2.8,0.0,1.5,0.4,2.6,3.1,2.5,1.7,6.4,120.3,21.4,82.0,7.0,3,0,0,True,False,False,False,5.0
34,2.8,0.2,2.1,0.5,1.1,4.2,4.0,1.8,1.2,0.5,199.0,8.5,55.0,1.0,8,0,0,True,False,False,True,5.0
42,1.8,1.2,0.8,0.0,0.6,1.7,2.6,2.1,2.5,4.7,57.0,36.0,75.0,9.0,2,1,1,False,True,False,True,5.0
22,7.0,2.0,1.2,0.5,2.3,4.5,4.2,0.9,1.2,3.2,141.7,14.1,50.0,1.0,10,0,0,False,False,False,True,3.0
55,3.6,2.2,1.5,0.7,0.0,1.7,2.2,2.2,2.5,4.3,200.3,23.0,79.0,5.9,2,1,1,False,False,False,False,5.0
53,4.5,3.5,0.6,0.2,1.3,2.4,3.1,2.2,1.7,2.7,200.6,32.7,73.0,5.5,4,1,1,False,False,False,True,5.0
15,10.0,3.4,3.5,2.0,2.4,4.5,3.8,0.6,0.5,1.7,133.8,10.7,57.0,1.0,9,1,1,True,False,False,True,4.0
17,4.1,0.6,0.0,1.7,0.8,4.5,4.2,0.6,0.4,0.0,169.7,12.4,49.0,1.0,10,0,1,True,False,False,True,4.0
27,3.6,0.3,1.6,0.0,1.8,1.5,2.5,2.8,1.5,4.4,178.3,26.1,85.0,7.0,2,0,1,True,False,False,True,5.0
42,4.6,2.0,1.9,0.0,1.4,4.5,3.7,1.0,1.3,0.0,118.0,14.7,51.0,1.0,10,0,0,True,False,False,True,4.0
71,4.2,1.4,1.5,0.9,1.4,3.5,3.8,2.0,1.0,1.1,180.8,25.6,62.0,4.7,6,0,1,True,False,False,True,3.0
74,2.7,0.9,1.3,0.0,1.9,1.8,2.6,1.9,2.3,6.6,183.3,32.4,75.0,8.1,2,1,1,True,False,False,True,4.0
63,2.7,2.0,1.1,0.7,0.0,4.1,3.7,1.2,0.3,0.9,160.1,23.3,54.0,2.5,7,1,0,True,False,False,True,4.0
39,5.1,2.2,0.6,0.6,2.6,4.5,4.0,1.7,0.5,0.0,98.5,7.6,54.0,2.2,9,1,0,True,False,False,True,4.0
70,1.2,1.2,0.6,0.6,0.0,0.7,1.5,3.0,2.2,4.4,45.0,37.0,77.0,7.7,1,0,1,True,False,False,True,4.0
47,6.4,1.4,2.8,1.2,2.5,2.1,3.2,1.8,1.5,4.7,138.2,20.0,74.0,8.1,3,1,1,True,False,False,False,4.0
52,5.2,1.3,1.0,1.7,1.8,3.3,3.5,2.3,1.1,0.0,111.9,23.3,64.0,5.2,6,0,0,False,True,True,False,3.0
67,7.8,1.6,3.8,0.8,1.9,3.6,3.9,1.5,0.9,3.4,223.3,23.4,66.0,5.6,6,1,1,False,False,False,True,3.0
20,8.3,2.5,2.2,0.0,3.0,4.5,4.0,1.1,1.6,3.6,122.7,14.4,58.0,1.6,9,1,1,False,True,True,False,4.0
72,3.1,1.0,0.0,0.7,2.6,2.9,3.6,1.1,2.0,2.1,123.3,20.0,71.0,5.1,4,0,0,True,False,True,False,5.0
58,5.0,1.4,2.5,0.2,2.2,2.4,3.3,1.9,2.5,3.7,127.9,13.1,77.0,5.7,4,1,0,True,False,False,True,4.0
59,4.7,1.6,1.4,1.8,1.1,3.6,3.8,1.6,1.5,3.9,183.3,25.1,72.0,5.4,5,1,1,False,False,False,False,4.0
46,2.6,2.0,0.0,1.0,1.0,1.5,2.4,2.3,1.6,6.2,70.3,20.5,86.0,9.3,2,1,1,True,False,True,False,5.0
59,6.8,2.2,2.9,0.8,2.2,4.5,4.3,0.6,2.5,0.8,139.7,6.9,38.0,1.0,10,1,1,True,False,False,True,4.0
61,6.7,3.8,1.0,1.0,1.9,4.5,3.9,1.4,0.8,1.4,118.7,7.5,56.0,1.1,8,1,1,True,False,True,False,4.0
35,4.3,2.5,0.9,0.6,1.7,3.2,3.5,0.9,1.6,1.7,118.7,26.9,63.0,5.6,5,0,1,True,False,False,True,4.0
30,6.4,2.5,1.9,1.4,1.3,3.4,3.4,1.9,1.7,3.6,177.6,19.1,65.0,5.2,5,0,1,True,False,False,True,4.0
68,5.0,1.8,2.8,0.3,1.0,3.6,4.0,2.0,1.3,2.3,66.5,18.0,65.0,4.4,6,0,1,True,False,True,False,4.0
35,2.7,1.1,1.6,1.2,0.0,2.7,3.0,0.7,1.2,2.7,227.9,23.9,74.0,7.0,4,1,0,False,False,True,False,5.0
25,6.9,1.5,1.5,1.6,2.0,4.5,3.6,0.8,1.0,0.0,26.1,12.0,48.0,1.0,10,0,0,True,False,False,True,2.0
74,2.3,1.4,0.7,0.1,1.2,2.1,3.0,2.2,1.6,1.9,121.6,23.2,72.0,6.7,3,0,1,True,False,False,False,4.0
51,6.1,2.4,2.7,0.8,1.2,4.5,3.8,1.6,1.0,0.0,114.8,16.1,47.0,2.0,9,1,0,False,False,False,True,4.0
50,2.1,0.5,1.6,0.8,0.0,3.0,3.1,1.5,1.2,3.6,112.3,25.9,70.0,6.2,4,1,1,True,False,False,True,5.0
49,4.2,2.5,1.3,0.0,1.5,2.3,3.5,1.6,1.7,7.4,118.0,28.0,89.0,6.5,4,0,1,True,False,False,True,4.0
33,2.4,1.9,1.1,0.0,0.0,3.9,3.9,1.6,1.2,2.3,84.6,12.5,70.0,5.3,6,1,0,False,False,False,True,4.0
34,5.4,2.7,2.6,0.1,1.0,4.5,4.0,1.3,1.7,1.0,177.1,16.3,53.0,1.0,9,0,0,True,False,False,True,4.0
71,4.1,1.3,1.2,0.6,2.2,2.6,3.2,2.4,2.3,3.1,141.4,31.9,69.0,7.1,3,1,0,True,False,False,True,5.0
32,5.3,1.2,2.6,0.9,1.5,3.8,3.8,1.0,1.2,3.2,154.3,22.7,66.0,5.2,6,1,0,False,False,False,False,4.0
61,2.9,1.6,1.0,0.4,1.3,3.4,3.2,1.0,1.2,4.9,87.7,11.0,74.0,4.8,5,1,0,True,False,False,False,4.0
55,5.1,1.6,2.3,1.8,0.7,3.9,3.8,1.5,1.0,0.3,178.6,21.8,59.0,3.8,7,0,0,False,False,False,True,3.0
63,5.1,2.7,1.7,1.2,0.9,3.5,3.7,0.9,0.9,2.9,83.7,18.5,71.0,4.2,5,0,1,False,False,True,False,4.0
28,6.7,2.7,0.5,0.9,3.0,3.9,4.0,2.7,1.4,0.5,119.1,22.8,64.0,3.7,7,1,1,True,False,False,True,4.0
29,7.6,3.7,1.4,0.3,2.2,4.5,4.0,0.4,1.3,0.0,95.9,6.7,45.0,1.3,10,0,0,False,False,False,False,4.0
45,2.1,1.6,0.0,0.6,0.9,2.7,3.1,2.5,0.7,3.5,98.8,14.0,75.0,6.9,3,1,1,False,False,False,False,5.0
15,4.4,0.2,0.7,1.3,1.3,4.2,3.8,2.3,1.4,2.9,140.1,11.1,67.0,4.0,7,1,0,True,False,True,False,4.0
67,3.2,1.6,0.0,1.2,1.6,1.5,2.3,2.6,2.4,5.6,44.8,13.5,76.0,8.6,2,1,0,False,False,False,False,5.0
68,7.8,2.2,3.7,1.1,1.8,4.5,4.1,1.0,1.8,0.0,130.4,13.5,52.0,1.0,9,1,1,True,False,False,True,3.0
68,3.4,2.6,0.0,0.4,1.4,1.0,1.7,2.7,2.2,4.9,108.6,15.2,87.0,9.1,1,0,0,False,False,False,True,4.0
17,7.5,2.3,4.3,0.3,0.0,4.5,3.8,0.3,2.0,0.3,156.9,13.7,48.0,1.0,10,0,0,True,False,False,True,4.0
30,4.8,1.6,2.1,0.0,1.4,3.1,3.8,0.9,1.7,3.0,99.4,22.6,68.0,6.1,5,0,1,True,False,False,True,4.0
37,5.5,3.5,0.9,0.9,1.3,4.5,3.7,2.4,1.2,1.9,152.6,8.5,55.0,2.2,8,0,1,True,False,False,False,3.0
71,6.1,1.1,2.4,0.0,3.5,3.2,3.5,0.8,1.2,1.4,110.0,11.6,68.0,5.9,5,0,0,False,False,False,True,4.0
25,7.4,1.8,0.8,0.6,4.0,4.5,4.2,0.1,0.0,0.0,71.1,7.9,36.0,1.0,10,0,1,True,False,True,False,4.0
26,3.1,1.0,0.0,0.3,2.0,2.4,3.1,2.4,2.1,8.8,153.4,19.8,89.0,6.0,3,1,0,True,False,True,False,4.0
24,5.7,2.0,1.6,0.7,0.7,4.5,3.9,0.6,1.4,1.6,197.8,6.4,46.0,1.0,10,0,1,True,False,False,True,5.0
46,8.1,3.4,2.3,1.3,2.1,4.5,4.4,1.3,1.3,0.3,106.7,6.7,41.0,1.0,10,1,1,False,False,False,True,3.0
30,5.7,1.9,2.9,1.4,0.0,2.8,3.3,0.3,1.7,6.1,233.4,25.8,69.0,4.1,4,0,1,False,False,False,True,3.0
22,6.5,1.9,2.0,1.0,0.9,4.5,4.0,1.2,1.1,0.0,198.8,11.8,50.0,1.0,9,1,1,False,False,False,True,3.0
52,1.0,0.5,0.9,0.1,0.0,0.8,1.4,2.1,2.5,9.8,80.9,30.4,89.0,6.2,1,1,0,False,False,False,True,4.0
26,7.0,1.7,3.0,0.6,2.0,4.2,3.6,0.8,1.0,0.7,209.7,17.1,50.0,1.2,8,0,0,False,False,False,False,3.0
38,5.2,3.0,2.8,0.1,0.2,4.4,3.8,1.1,0.9,7.0,62.4,20.9,69.0,1.5,7,0,0,True,False,True,False,5.0
42,4.2,1.8,1.8,0.2,1.1,2.4,2.8,1.5,1.8,2.5,148.4,17.6,71.0,6.6,3,1,0,False,False,False,False,3.0
67,5.9,1.7,2.8,0.9,1.4,3.8,3.3,1.4,0.5,2.9,137.7,22.7,64.0,4.0,6,0,0,False,False,False,True,5.0
22,9.1,3.0,3.9,0.0,1.4,4.5,4.0,0.6,1.1,0.0,74.2,6.0,43.0,1.0,10,0,0,False,True,True,False,3.0
72,2.5,1.7,0.9,0.3,0.9,1.5,2.4,2.7,2.8,5.3,150.6,14.4,85.0,9.4,2,0,0,False,False,True,False,4.0
42,4.3,3.2,0.5,0.0,1.7,4.5,3.8,0.5,0.4,0.1,172.3,12.1,43.0,2.4,9,1,0,True,False,False,True,4.0
50,1.6,0.8,0.9,1.0,0.1,0.8,1.1,2.8,3.0,4.3,73.8,34.3,80.0,8.8,1,0,1,True,False,False,True,4.0
40,5.4,2.6,0.0,0.4,3.1,4.5,4.3,1.2,1.3,0.0,173.9,14.7,51.0,1.0,10,1,0,False,False,False,True,4.0
22,6.8,3.5,2.2,0.0,0.4,4.0,4.3,2.1,1.4,2.4,140.5,14.8,63.0,3.2,7,0,0,False,False,False,True,4.0
72,5.2,2.9,0.0,1.6,1.4,4.2,3.9,1.8,0.8,0.9,114.5,16.5,65.0,3.4,6,0,0,False,False,False,False,4.0
74,5.2,0.3,2.9,1.2,2.0,4.5,3.9,1.8,1.0,0.0,132.6,17.6,57.0,1.6,7,0,1,False,False,False,False,3.0
64,3.0,1.4,0.8,0.0,2.1,0.8,1.1,2.3,2.7,5.2,176.6,40.2,82.0,8.4,1,0,0,False,False,False,True,4.0
42,7.3,1.8,3.0,1.0,2.2,3.6,3.8,2.0,1.6,1.0,104.3,21.3,56.0,3.5,6,0,1,True,False,False,False,4.0
42,3.4,2.9,0.0,1.5,0.0,3.5,3.6,1.9,1.1,9.2,209.3,26.1,77.0,6.2,5,1,1,False,False,False,False,4.0
51,2.2,0.8,1.1,0.5,0.5,2.7,3.5,1.6,1.8,7.8,154.6,22.4,78.0,7.3,4,1,1,True,False,True,False,4.0
55,2.4,1.1,0.1,0.7,1.5,1.1,1.5,2.1,2.8,5.6,207.9,33.1,86.0,7.8,1,1,1,True,False,True,False,4.0
50,5.5,0.6,3.0,0.4,1.9,4.5,4.0,1.2,1.6,2.5,214.0,8.7,55.0,2.0,8,0,0,True,False,False,True,4.0
41,7.5,1.3,3.3,0.9,2.7,3.6,3.6,0.9,1.1,4.8,190.9,19.2,69.0,5.4,5,0,0,False,False,False,False,4.0
68,2.0,0.9,0.0,1.2,0.9,1.1,1.0,2.3,2.5,2.9,70.8,38.5,77.0,10.0,1,1,1,True,False,True,False,4.0
31,5.9,3.4,2.5,0.0,0.5,2.7,3.5,1.9,2.1,5.4,122.0,14.6,69.0,4.4,4,0,1,True,False,False,False,4.0
23,5.7,1.4,2.7,0.2,0.9,4.4,4.0,2.0,1.2,2.1,82.7,18.1,60.0,4.1,8,1,1,False,False,True,False,4.0
47,7.6,2.6,1.9,0.7,3.7,3.3,3.8,1.3,1.9,1.0,152.6,28.4,64.0,4.8,5,0,1,True,False,False,True,3.0
67,6.7,2.0,2.1,0.8,2.9,3.6,3.3,1.3,1.5,4.7,36.3,28.4,76.0,4.2,5,1,1,False,False,False,True,4.0
34,5.1,2.0,2.1,0.8,1.2,4.5,4.0,0.6,1.2,0.0,50.9,14.7,59.0,1.0,10,0,0,False,False,False,True,4.0
27,7.3,1.5,2.5,0.5,2.7,4.5,3.8,0.9,0.5,0.0,213.8,8.1,50.0,1.0,9,0,0,False,False,False,True,4.0
42,2.7,2.7,0.3,0.1,0.8,2.8,3.5,1.3,1.0,3.3,119.9,31.5,74.0,7.3,4,1,1,False,False,False,False,4.0
62,7.5,2.1,2.8,1.2,2.4,4.5,4.0,2.2,0.8,0.0,104.1,16.9,54.0,3.2,8,0,1,True,False,True,False,3.0
43,2.7,2.1,1.7,0.0,0.0,3.8,3.6,1.3,1.2,2.0,153.4,27.0,64.0,4.1,6,1,1,False,False,False,True,5.0
27,5.3,1.5,1.7,0.3,1.8,2.9,3.7,1.6,1.7,5.5,113.6,31.6,72.0,6.2,4,1,1,True,False,True,False,3.0
60,6.1,1.6,2.1,0.6,2.4,3.3,3.6,0.4,1.3,5.4,62.8,23.5,67.0,5.3,5,1,0,False,False,False,True,3.0
49,3.9,2.5,0.1,0.9,1.1,2.3,3.3,1.3,2.1,5.5,151.3,31.1,73.0,4.1,4,0,1,True,False,True,False,4.0
20,5.0,2.2,0.0,0.4,2.0,4.5,3.9,0.4,1.2,1.6,287.9,7.7,51.0,1.0,10,0,1,False,False,False,True,5.0
32,4.8,2.1,1.4,1.1,0.8,4.1,3.5,1.9,1.2,2.7,112.1,20.7,62.0,4.8,7,1,1,True,False,True,False,4.0
65,6.5,1.3,3.2,1.4,1.7,3.3,3.3,1.8,1.3,3.4,98.4,20.5,63.0,6.1,5,0,1,True,False,False,True,4.0
19,5.6,3.7,0.2,0.2,0.9,4.5,4.2,1.2,0.3,0.3,106.1,13.0,43.0,1.0,10,0,0,True,False,False,True,2.0
61,5.8,1.6,1.7,0.8,2.2,2.5,3.4,1.1,2.1,3.0,120.4,30.8,63.0,4.9,4,0,0,True,False,False,False,4.0
39,2.4,2.0,0.7,0.7,0.1,2.9,3.5,2.2,1.7,2.6,158.0,26.7,72.0,6.4,4,1,0,False,False,True,False,5.0
16,4.0,1.8,0.6,0.4,0.4,4.0,3.9,1.4,0.6,1.9,8.1,16.9,62.0,3.2,7,1,1,True,False,False,True,5.0
24,9.4,3.8,2.1,0.0,2.7,4.5,4.0,0.9,1.9,0.0,100.8,6.4,57.0,1.0,9,0,1,False,False,False,False,3.0
70,4.0,1.7,2.3,0.8,0.0,1.8,2.3,2.6,2.9,4.2,85.2,26.8,82.0,9.1,2,1,0,False,True,True,False,4.0
44,2.9,1.7,0.6,0.9,0.8,1.8,2.2,3.0,2.4,5.1,107.7,17.9,80.0,7.6,2,1,1,False,False,False,False,4.0
64,6.9,2.1,3.0,1.3,1.3,4.1,4.0,1.7,0.7,0.0,214.0,19.2,47.0,2.1,8,0,0,True,False,True,False,3.0
73,4.5,1.4,2.0,0.4,1.8,3.4,3.8,0.9,0.5,0.7,168.2,20.6,53.0,3.4,6,0,0,True,False,False,False,4.0
59,3.4,2.1,1.2,0.2,0.9,1.4,2.1,2.7,2.5,6.6,150.7,19.4,73.0,8.5,2,1,0,False,False,True,False,4.0
19,6.9,4.1,1.9,0.1,0.3,4.5,4.1,1.4,0.7,0.0,72.5,8.9,53.0,1.0,10,0,0,True,False,False,False,4.0
69,7.0,2.3,3.7,0.0,2.6,3.6,4.1,1.0,1.2,2.0,172.3,14.8,64.0,3.7,6,0,0,True,False,True,False,4.0
70,6.0,2.2,2.3,0.4,2.5,3.4,3.7,1.5,1.5,6.6,215.7,28.5,81.0,5.6,5,0,1,False,False,False,True,5.0
47,4.1,1.4,0.7,2.3,1.0,3.8,3.7,1.4,1.5,2.6,128.9,25.9,72.0,3.5,6,1,0,False,False,False,False,4.0
68,5.5,3.5,1.5,1.4,0.0,4.4,4.0,1.7,1.4,0.7,169.0,18.7,55.0,1.9,8,0,1,False,False,True,False,4.0
15,8.0,3.7,1.6,0.0,1.7,4.5,4.1,0.3,0.8,1.8,186.0,8.3,53.0,1.9,10,0,0,True,False,False,True,3.0
32,6.5,2.8,2.2,0.3,1.6,4.5,3.7,1.2,1.5,1.8,161.0,17.6,59.0,3.4,8,0,0,False,False,False,False,2.0
46,4.1,2.6,1.8,0.3,0.7,2.4,2.9,2.3,2.1,4.3,56.9,26.1,73.0,7.7,3,0,1,True,False,False,True,4.0
61,6.2,1.8,3.6,1.4,0.0,4.4,3.9,1.9,0.7,1.1,160.8,11.5,58.0,2.2,8,0,1,True,False,False,True,4.0
63,6.1,2.4,1.3,1.9,1.1,2.6,3.3,1.9,2.1,3.4,130.8,31.4,82.0,5.9,4,1,1,False,False,True,False,4.0
25,4.4,1.2,0.0,0.7,2.2,3.3,3.7,1.9,2.1,3.4,87.9,19.0,58.0,4.1,5,1,1,True,False,False,True,4.0
35,4.6,1.0,1.7,0.8,2.3,3.5,4.1,1.3,1.4,1.7,169.6,13.5,57.0,3.0,6,1,1,True,False,True,False,4.0
40,2.8,0.7,1.0,0.9,1.4,0.4,1.0,3.3,2.7,4.6,174.8,20.3,84.0,8.2,1,0,1,True,False,False,True,5.0
39,2.8,2.4,0.0,0.6,0.8,1.4,2.1,2.0,2.8,4.0,233.0,29.8,79.0,8.5,2,1,1,False,False,True,False,5.0
36,3.9,0.8,0.7,0.8,2.1,3.1,3.5,1.7,0.8,4.8,153.9,23.0,55.0,4.8,5,1,0,False,False,True,False,4.0
73,2.6,1.6,1.1,0.6,0.3,1.1,1.3,2.8,2.1,7.3,117.7,40.4,86.0,8.7,1,0,1,False,False,False,True,5.0
41,4.2,1.9,2.8,0.9,0.0,2.6,3.1,1.7,2.1,5.1,0.0,13.5,67.0,5.8,4,1,0,False,False,False,True,3.0
63,3.7,2.9,0.0,0.0,1.3,0.7,1.6,3.1,3.1,4.7,135.1,19.3,88.0,7.4,1,1,1,True,False,False,True,4.0
27,6.5,1.5,1.9,0.3,2.9,4.5,4.1,1.7,0.7,0.6,126.9,8.6,55.0,1.0,9,0,0,True,False,True,False,3.0
47,9.3,3.0,3.9,0.0,3.0,4.5,3.7,1.5,0.6,1.1,103.4,10.7,53.0,1.0,9,0,1,True,False,False,True,3.0
48,4.4,2.8,1.3,1.0,0.1,2.0,3.0,1.9,1.8,7.1,227.1,24.4,89.0,5.2,3,1,0,True,False,False,False,5.0
55,2.4,1.0,1.3,0.1,1.0,4.1,3.9,2.4,1.4,1.1,117.7,15.4,65.0,3.4,7,0,1,False,False,False,False,4.0
49,8.3,3.0,2.3,0.0,3.8,4.5,3.8,0.6,0.9,0.0,91.7,14.2,56.0,1.0,10,1,0,False,False,False,True,3.0
15,5.3,1.7,2.1,0.0,0.7,4.5,3.6,0.9,0.9,0.0,130.4,11.8,51.0,1.2,10,0,1,True,False,False,True,4.0
35,7.5,1.6,3.1,0.9,3.0,4.2,3.7,2.1,0.8,8.6,88.7,20.9,71.0,2.9,7,1,0,True,False,True,False,4.0
62,4.3,1.7,1.3,0.0,2.4,3.4,3.8,1.3,1.5,2.0,83.2,27.0,70.0,4.5,5,1,0,True,False,False,True,4.0
69,6.3,2.0,2.3,0.5,2.6,4.5,3.7,1.2,0.6,1.1,178.0,12.2,48.0,1.0,9,1,0,True,False,False,False,4.0
20,7.2,1.6,2.3,1.5,1.0,4.5,4.2,0.1,1.1,0.3,121.9,11.2,49.0,1.0,10,0,0,False,False,True,False,3.0
42,3.2,1.2,1.1,0.8,1.0,4.3,3.7,1.8,0.1,1.3,191.5,11.4,53.0,2.8,8,1,1,True,False,True,False,4.0
31,2.6,1.3,1.4,0.3,0.5,0.7,0.8,3.2,2.5,4.8,92.6,35.3,86.0,9.4,1,1,1,True,False,True,False,4.0
19,6.4,2.1,1.5,0.0,2.2,4.4,4.2,1.8,0.9,1.7,190.4,16.2,52.0,1.7,8,1,1,False,False,False,False,3.0
45,1.8,1.9,0.1,0.9,0.0,1.9,2.2,2.4,3.2,4.5,168.8,26.8,70.0,9.7,2,1,0,True,False,False,False,5.0
19,6.2,2.5,1.1,0.5,1.2,4.5,3.9,1.0,0.3,0.0,184.5,7.4,56.0,1.0,10,0,1,False,False,False,True,5.0
52,7.6,2.0,3.1,0.9,3.0,4.5,4.0,1.4,1.4,0.0,101.5,13.8,42.0,1.0,10,1,1,True,False,False,False,3.0
17,7.8,2.1,2.6,0.0,2.0,3.8,3.5,1.6,1.3,6.7,155.4,14.0,62.0,4.6,6,1,1,False,False,True,False,3.0
67,5.8,2.5,0.9,1.3,2.4,2.3,3.2,2.3,2.2,3.3,91.5,22.0,75.0,5.5,4,0,1,False,True,False,False,4.0
37,3.9,3.3,1.5,0.0,0.0,1.0,1.2,2.7,3.3,5.0,104.2,33.8,87.0,7.6,1,0,0,False,False,True,False,5.0
51,5.9,3.3,2.6,0.3,0.4,2.1,3.2,2.0,2.1,4.4,311.3,16.3,82.0,9.1,3,1,0,True,False,False,False,4.0
67,7.9,3.2,2.0,1.4,2.6,4.5,4.0,1.9,0.7,0.6,186.6,19.9,56.0,2.8,8,0,0,False,False,True,False,4.0
51,5.8,2.8,2.4,0.0,1.5,4.5,4.0,1.8,1.9,1.4,173.0,8.6,56.0,2.1,8,0,0,True,False,True,False,4.0
24,7.2,3.9,2.1,0.5,0.4,4.5,4.1,1.2,1.4,2.0,151.7,15.0,52.0,1.1,9,0,0,True,False,True,False,4.0
24,6.6,2.4,1.7,0.4,2.0,4.5,4.1,1.6,0.3,1.4,155.7,16.2,53.0,1.0,9,0,0,True,False,False,True,4.0
33,4.0,2.3,1.3,0.6,0.9,3.1,3.5,1.5,2.1,6.8,177.4,22.8,74.0,5.1,5,0,1,True,False,False,True,4.0
31,8.2,4.0,0.2,0.8,3.9,4.5,3.8,1.0,0.8,0.0,90.1,5.9,44.0,1.0,10,0,0,False,False,False,True,4.0
35,3.9,0.2,2.3,0.6,2.0,0.9,1.4,2.2,2.9,3.3,173.7,15.6,79.0,8.5,1,0,1,False,False,False,False,4.0
28,3.4,1.8,1.3,0.0,0.5,2.9,3.4,1.9,2.4,6.1,172.7,27.3,75.0,4.8,4,1,1,False,False,True,False,4.0
23,6.5,3.1,0.0,0.7,2.3,4.5,3.9,1.2,0.9,0.0,67.3,11.9,43.0,1.0,10,1,1,False,False,False,False,3.0
60,6.5,2.9,0.9,0.6,3.0,3.4,3.4,1.8,1.2,2.0,81.0,26.4,64.0,4.0,6,0,1,False,False,True,False,3.0
15,9.9,4.3,2.4,0.6,1.4,4.5,4.0,1.1,1.4,0.0,180.8,13.5,45.0,1.0,10,0,0,True,False,False,True,2.0
65,3.2,2.1,0.0,1.9,0.6,2.7,3.5,1.8,1.3,4.2,50.6,12.6,67.0,6.2,4,1,0,True,False,False,True,4.0
59,3.7,1.6,0.4,1.4,1.4,3.2,3.6,0.9,2.2,1.3,226.7,17.6,63.0,4.5,5,0,1,False,False,True,False,5.0
27,5.7,1.7,1.7,1.7,0.8,3.5,3.7,1.7,1.4,5.2,146.4,19.9,70.0,3.3,6,1,1,True,False,False,False,4.0
18,7.7,2.3,3.0,0.8,1.1,2.6,3.7,1.9,3.1,4.5,69.8,13.3,73.0,6.8,4,1,1,False,False,False,True,4.0
15,8.4,3.5,2.6,1.7,0.0,4.5,3.8,0.9,1.5,0.9,154.4,7.4,49.0,1.0,10,0,0,True,False,False,True,4.0
63,7.7,3.5,3.2,0.1,2.3,3.7,4.2,1.1,1.6,2.6,209.2,10.3,58.0,3.6,7,0,0,True,False,True,False,3.0
54,3.2,1.9,1.7,0.4,0.3,2.6,3.1,1.6,1.5,2.8,100.6,24.3,77.0,7.4,4,1,0,True,False,False,True,4.0
